10510GE 137500	 | 	Management and Culture	 | 	2	 | 	R1R2	 | 	EDU 211	 | 	Optional	 | 	GE_socialSciences	 | 	MIE
10510HIS 232700	 | 	Maritime History	 | 	2	 | 	F3F4	 | 	HSSD202	 | 	Optional	 | 	GE_humanities	 | 	HumaneHistorical
10510GE 124500	 | 	Marketing Management	 | 	3	 | 	W7W8W9	 | 	EDU 311	 | 	Optional	 | 	GE_socialSciences	 | 	MIE
10520GE 124500	 | 	Marketing Management	 | 	3	 | 	M7M8M9	 | 	EDU 310	 | 	Optional	 | 	GE_socialSciences	 | 	MIE
10520HSS 440500	 | 	Masculinities Studies	 | 	3	 | 	R7R8R9	 | 	HSSC403A	 | 	Optional	 | 	GE_socialSciences	 | 	SPAEGS
10510GEC 110500	 | 	Mathematical and scientific thinking	 | 	2	 | 	F3F4	 | 	PHYSLAB203	 | 	Optional	 | 	GE_core1	 | 	-
10520GEC 110500	 | 	Mathematical and scientific thinking	 | 	2	 | 	T7T8	 | 	MXIC253	 | 	Optional	 | 	GE_core1	 | 	 - 
10510GE 115100	 | 	Mathematics Appreciation	 | 	2	 | 	T7T8	 | 	GEN III315	 | 	Optional	 | 	GE_naturalSciences	 | 	BasicScience
10510GE 120500	 | 	Media and Society	 | 	3	 | 	R7R8R9	 | 	EDU 311	 | 	Optional	 | 	GE_socialSciences	 | 	MIE
10520GE 119500	 | 	Media and Writing	 | 	3	 | 	R2R3R4	 | 	EDU 307	 | 	Optional	 | 	GE_socialSciences	 | 	MIE
10510GE 113500	 | 	Media Effects and Social Problems	 | 	2	 | 	F7F8	 | 	EDU 310	 | 	Optional	 | 	GE_socialSciences	 | 	MIE
10520GE 113500	 | 	Media Effects and Social Problems	 | 	2	 | 	F7F8	 | 	EDU 313	 | 	Optional	 | 	GE_socialSciences	 | 	MIE
10510GEC 140301	 | 	Media Understanding and Rethinking	 | 	3	 | 	W2W3W4	 | 	EDU 314	 | 	Optional	 | 	GE_core4	 | 	-
10510GEC 140302	 | 	Media Understanding and Rethinking	 | 	2	 | 	T7T8	 | 	EDU 313	 | 	Optional	 | 	GE_core4	 | 	-
10520GEC 140300	 | 	Media Understanding and Rethinking	 | 	2	 | 	T7T8	 | 	EDU 314	 | 	Optional	 | 	GE_core4	 | 	 - 
10520DMS 371400	 | 	Medical Ethics	 | 	1	 | 	T4	 | 	LS II 113	 | 	Optional	 | 	GE_naturalSciences	 | 	SciTechSociety
10520HSS 220100	 | 	Metaphysics	 | 	3	 | 	F3F4Fn	 | 	HSSC403A	 | 	Optional	 | 	GE_humanities	 | 	PhilosReligious
10510GE 132600	 | 	Music and Culture	 | 	3	 | 	W7W8W9	 | 	EDU 310	 | 	Optional	 | 	GE_humanities	 | 	GeneralArt
10520GE 132600	 | 	Music and Culture	 | 	3	 | 	W7W8W9	 | 	EDU 310	 | 	Optional	 | 	GE_humanities	 | 	GeneralArt
10520GE 127600	 | 	Music Appreciation and Analysis (III)	 | 	2	 | 	M7M8	 | 	EDU 311	 | 	Optional	 | 	GE_humanities	 | 	GeneralArt
10520GE 125400	 | 	NGONon-government Organization Internships	 | 	3	 | 	MaMbMc	 | 	D-Ren	 | 	Optional	 | 	GE_socialSciences	 | 	SPAEGS
10510HSS 221000	 | 	Nishida Kitaro	 | 	3	 | 	F3F4Fn	 | 	HSSC403A	 | 	Optional	 | 	GE_humanities	 | 	PhilosReligious
10520DMS 394200	 | 	Nobel Prize Laureates in Medicine: Research and Life	 | 	2	 | 	W3W4	 | 	LS II 113	 | 	Optional	 | 	GE_naturalSciences	 | 	SciTechSociety
10510GE 120600	 | 	Oil Painting	 | 	2	 | 	M5M6M7M8	 | 	EDU 407	 | 	Optional	 | 	GE_humanities	 | 	StudioArt
10520GE 120600	 | 	Oil Painting	 | 	2	 | 	M5M6M7M8	 | 	EDU 407	 | 	Optional	 | 	GE_humanities	 | 	StudioArt
10510GE 157600	 | 	ON ARCHITECTURE, its cultural characters and social significances	 | 	2	 | 	F3F4	 | 	EDU 313	 | 	Optional	 | 	GE_humanities	 | 	GeneralArt
10520GE 157600	 | 	ON ARCHITECTURE, its cultural characters and social significances	 | 	2	 | 	F3F4	 | 	EDU 211	 | 	Optional	 | 	GE_humanities	 | 	GeneralArt
10520GE 135600	 | 	Opera Appreciation - R. Wagner	 | 	2	 | 	M5M6	 | 	EDU 311	 | 	Optional	 | 	GE_humanities	 | 	GeneralArt
10510GE 135600	 | 	Opera Appreciation -Verdi	 | 	2	 | 	M5M6	 | 	EDU 311	 | 	Optional	 | 	GE_humanities	 | 	GeneralArt
10520IEEM412000	 | 	Organizational Behavior	 | 	3	 | 	T7T8T9	 | 	ENG I701	 | 	Optional	 | 	GE_socialSciences	 | 	SPAEGS
10510GE 154600	 | 	Organizing Art Exhibitions :Theory and Practices	 | 	2	 | 	M3M4	 | 	EDU 316	 | 	Optional	 | 	GE_humanities	 | 	GeneralArt
10520GE 154600	 | 	Organizing Art Exhibitions :Theory and Practices	 | 	2	 | 	M3M4	 | 	EDU 316	 | 	Optional	 | 	GE_humanities	 | 	GeneralArt
10510GE 107600	 | 	Painting Creation	 | 	2	 | 	W5W6W7W8	 | 	EDU 407	 | 	Optional	 | 	GE_humanities	 | 	StudioArt
10520GE 107600	 | 	Painting Creation	 | 	2	 | 	W5W6W7W8	 | 	EDU 407	 | 	Optional	 | 	GE_humanities	 | 	StudioArt
10510GE 118500	 | 	Personal Crisis Prevention	 | 	2	 | 	R5R6	 | 	BMES120	 | 	Optional	 | 	GE_socialSciences	 | 	MIE
10520GE 118500	 | 	Personal Crisis Prevention	 | 	2	 | 	R5R6	 | 	BMES120	 | 	Optional	 | 	GE_socialSciences	 | 	MIE
10510HSS 320800	 | 	Philosophical Classics in English	 | 	3	 | 	M7M8M9	 | 	HSSA306	 | 	Optional	 | 	GE_humanities	 | 	PhilosReligious
10520HSS 320200	 | 	Philosophy of Mind	 | 	3	 | 	M7M8M9	 | 	HSSD203	 | 	Optional	 | 	GE_humanities	 | 	PhilosReligious
10510HSS 220900	 | 	Philosophy of Psychoanalysis	 | 	3	 | 	W3W4Wn	 | 	HSSD203	 | 	Optional	 | 	GE_humanities	 | 	PhilosReligious
10510HSS 320900	 | 	Philosophy of Science	 | 	3	 | 	W5W6W7	 | 	HSSD201	 | 	Optional	 | 	GE_humanities	 | 	PhilosReligious
10520HSS 221200	 | 	Philosophy of Social Science	 | 	3	 | 	W3W4Wn	 | 	HSSC403A	 | 	Optional	 | 	GE_humanities	 | 	PhilosReligious
10520LS 314200	 | 	Plants and Life	 | 	2	 | 	M3M4	 | 	LS II 113	 | 	Optional	 | 	GE_naturalSciences	 | 	BasicScience
10510HSS 391300	 | 	Play Analysis and Practice	 | 	3	 | 	F5F6F7	 | 	HSSD202	 | 	Optional	 | 	GE_humanities	 | 	HumaneHistorical
10510GE 148300	 | 	Political Economy and Culture in Southeast Asia	 | 	2	 | 	T5T6	 | 	EDU 313	 | 	Optional	 | 	GE_socialSciences	 | 	LawPolitics
10520GE 148300	 | 	Political Economy and Culture in Southeast Asia	 | 	2	 | 	T5T6	 | 	EDU 314	 | 	Optional	 | 	GE_socialSciences	 | 	LawPolitics
10520GE 102400	 | 	Practice for Industry innovation	 | 	2	 | 	TaTb	 | 	D-Shi	 | 	Optional	 | 	GE_socialSciences	 | 	SPAEGS
10510ECON100101	 | 	Principles of Economics (I)	 | 	3	 | 	M7M8M9	 | 	MXIC245	 | 	Optional	 | 	GE_core4	 | 	-
10510ECON100102	 | 	Principles of Economics (I)	 | 	3	 | 	F7F8F9	 | 	TSMC103	 | 	Optional	 | 	GE_core4	 | 	-
10510ECON100103	 | 	Principles of Economics (I)	 | 	3	 | 	M3M4W2	 | 	TSMC309	 | 	Optional	 | 	GE_core4	 | 	-
10510ECON100104	 | 	Principles of Economics (I)	 | 	3	 | 	F3F4Fn	 | 	TSMC103	 | 	Optional	 | 	GE_core4	 | 	-
10510ECON100105	 | 	Principles of Economics (I)	 | 	3	 | 	R3R4Rn	 | 	TSMC104	 | 	Optional	 | 	GE_core4	 | 	-
10510ECON100106	 | 	Principles of Economics (I)	 | 	3	 | 	M3M4Mn	 | 	TSMC224	 | 	Optional	 | 	GE_core4	 | 	-
10510ECON100107	 | 	Principles of Economics (I)	 | 	3	 | 	W3W4F3F4	 | 	TSMC206	 | 	Optional	 | 	GE_core4	 | 	-
10520ECON100201	 | 	Principles of Economics (II)	 | 	3	 | 	M7M8M9	 | 	MXIC245	 | 	Optional	 | 	GE_core4	 | 	 - 
10520ECON100202	 | 	Principles of Economics (II)	 | 	3	 | 	F7F8F9	 | 	TSMC103	 | 	Optional	 | 	GE_core4	 | 	 - 
10520ECON100203	 | 	Principles of Economics (II)	 | 	3	 | 	M3M4W2	 | 	TSMC309	 | 	Optional	 | 	GE_core4	 | 	 - 
10520ECON100204	 | 	Principles of Economics (II)	 | 	3	 | 	F3F4Fn	 | 	TSMC103	 | 	Optional	 | 	GE_core4	 | 	 - 
10520ECON100205	 | 	Principles of Economics (II)	 | 	3	 | 	R3R4Rn	 | 	HSSC404	 | 	Optional	 | 	GE_core4	 | 	 - 
10520ECON100206	 | 	Principles of Economics (II)	 | 	3	 | 	M3M4Mn	 | 	TSMC224	 | 	Optional	 | 	GE_core4	 | 	 - 
10520ECON100207	 | 	Principles of Economics (II)	 | 	3	 | 	W3W4F3F4	 | 	TSMC120	 | 	Optional	 | 	GE_core4	 | 	 - 
10510GE 119600	 | 	Print Making	 | 	1	 | 	T5T6	 | 	EDU 403	 | 	Optional	 | 	GE_humanities	 | 	StudioArt
10520GE 119600	 | 	Print Making	 | 	1	 | 	T5T6	 | 	EDU 403	 | 	Optional	 | 	GE_humanities	 | 	StudioArt
10510GE 163400	 | 	Psychoanalysis of Group	 | 	3	 | 	R3R4Rn	 | 	EDU 316	 | 	Optional	 | 	GE_socialSciences	 | 	SPAEGS
10520GE 163400	 | 	Psychoanalysis of Group	 | 	3	 | 	W7W8W9	 | 	EDU 211	 | 	Optional	 | 	GE_socialSciences	 | 	SPAEGS
10510GEC 120301	 | 	Psychology and Modern Life	 | 	3	 | 	RnR5R6	 | 	EDU 310	 | 	Optional	 | 	GE_core2	 | 	-
10510GEC 120302	 | 	Psychology and Modern Life	 | 	3	 | 	M7M8M9	 | 	EDU 313	 | 	Optional	 | 	GE_core2	 | 	-
10510GEC 120303	 | 	Psychology and Modern Life	 | 	3	 | 	MnM5M6	 | 	EDU 310	 | 	Optional	 | 	GE_core2	 | 	-
10510GEC 120304	 | 	Psychology and Modern Life	 | 	3	 | 	T3T4Tn	 | 	EDU 310	 | 	Optional	 | 	GE_core2	 | 	-
10510GEC 120305	 | 	Psychology and Modern Life	 | 	3	 | 	T7T8T9	 | 	EDU 309	 | 	Optional	 | 	GE_core2	 | 	-
10520GEC 120301	 | 	Psychology and Modern Life	 | 	3	 | 	T3T4Tn	 | 	GEN II108	 | 	Optional	 | 	GE_core2	 | 	 - 
10520GEC 120302	 | 	Psychology and Modern Life	 | 	3	 | 	W3W4Wn	 | 	EDU 314	 | 	Optional	 | 	GE_core2	 | 	 - 
10520GEC 120303	 | 	Psychology and Modern Life	 | 	3	 | 	T7T8T9	 | 	EDU 309	 | 	Optional	 | 	GE_core2	 | 	 - 
10520GEC 120304	 | 	Psychology and Modern Life	 | 	3	 | 	R3R4Rn	 | 	EDU 310	 | 	Optional	 | 	GE_core2	 | 	 - 
10520GEC 120305	 | 	Psychology and Modern Life	 | 	3	 | 	F3F4Fn	 | 	EDU 313	 | 	Optional	 | 	GE_core2	 | 	 - 
10510GE 155600	 | 	Public Art	 | 	2	 | 	F3F4	 | 	EDU 309	 | 	Optional	 | 	GE_humanities	 | 	GeneralArt
10520GE 155600	 | 	Public Art	 | 	2	 | 	F3F4	 | 	EDU 309	 | 	Optional	 | 	GE_humanities	 | 	GeneralArt
10520GEC 161300	 | 	Reading Classics in Eastern Philosophy: the Platform Sutra of the Sixth Patriarch	 | 	3	 | 	M7M8M9	 | 	ESS 501	 | 	Optional	 | 	GE_core1	 | 	 - 
10520HSS 313900	 | 	Reading Classics in History: Studies in Medieval European History	 | 	3	 | 	W5W6W7	 | 	HSSD201	 | 	Optional	 | 	GE_core6	 | 	 - 
10520HSS 313300	 | 	Reading Classics in History: Western Historiography	 | 	3	 | 	W7W8W9	 | 	HSSB413	 | 	Optional	 | 	GE_core6	 | 	 - 
10520HSS 200200	 | 	Reading Classics: Humanities and Social Sciences B	 | 	3	 | 	T7T8T9	 | 	HSSC403A	 | 	Optional	 | 	GE_humanities	 | 	HumaneHistorical
10520GE 129800	 | 	Reading Shakespeare	 | 	3	 | 	W3W4Wn	 | 	HSSD203	 | 	Optional	 | 	GE_humanities	 | 	HumaneHistorical
10510GEC 161100	 | 	Readings in the Wei and Jin Dynasties Literature	 | 	2	 | 	M7M8	 | 	GEN II108	 | 	Optional	 | 	GE_core3	 | 	-
10520GEC 161100	 | 	Readings in the Wei and Jin Dynasties Literature	 | 	2	 | 	M5M6	 | 	GEN II108	 | 	Optional	 | 	GE_core3	 | 	 - 
10520HSS 390000	 | 	Research Methodology and Thesis Writing	 | 	3	 | 	T7T8T9	 | 	HSSC507	 | 	Optional	 | 	GE_humanities	 | 	HumaneHistorical
10510GE 130800	 | 	Russian History and Culture: Introductory Course	 | 	3	 | 	F7F8F9	 | 	EDU 307	 | 	Optional	 | 	GE_humanities	 | 	HumaneHistorical
10520GE 186200	 | 	Science Encountered-Time, evolution, and Decisions	 | 	2	 | 	T5T6	 | 	EDU 307	 | 	Optional	 | 	GE_naturalSciences	 | 	AppliedScience
10510GE 172200	 | 	Science in Daily Life	 | 	2	 | 	WaWb	 | 	EDU 310	 | 	Optional	 | 	GE_naturalSciences	 | 	AppliedScience
10520GE 172200	 | 	Science in Daily Life	 | 	2	 | 	WaWb	 | 	EDU 310	 | 	Optional	 | 	GE_naturalSciences	 | 	AppliedScience
10510GEC 150201	 | 	Science, Technology and Society :Interdisciplinary Perspectives	 | 	3	 | 	R7R8R9	 | 	EDU 211	 | 	Optional	 | 	GE_core5	 | 	-
10510GEC 150202	 | 	Science, Technology and Society :Interdisciplinary Perspectives	 | 	3	 | 	T7T8T9	 | 	EDU 211	 | 	Optional	 | 	GE_core5	 | 	-
10510GEC 150203	 | 	Science, Technology and Society :Interdisciplinary Perspectives	 | 	3	 | 	R3R4Rn	 | 	EDU 314	 | 	Optional	 | 	GE_core5	 | 	-
10520GEC 150201	 | 	Science, Technology and Society :Interdisciplinary Perspectives	 | 	3	 | 	R7R8R9	 | 	EDU 211	 | 	Optional	 | 	GE_core5	 | 	 - 
10510HSS 310100	 | 	Selected Reading of Historical Works and Source Materials	 | 	3	 | 	F6F7F8	 | 	HSSD302	 | 	Optional	 | 	GE_core6	 | 	-
10510HIS 212100	 | 	Selected Readings from Zizhi tongjian (Comprehensive mirror to aid in government):Southern and No	 | 	2	 | 	T7T8	 | 	HSSC411	 | 	Optional	 | 	GE_core6	 | 	-
10520HIS 211700	 | 	Selected Readings from Zizhi tongjian (Comprehensive mirror to aid in government):The Sui and T'a	 | 	2	 | 	T7T8	 | 	HSSC411	 | 	Optional	 | 	GE_core6	 | 	 - 
10510GEC 160500	 | 	Selected Tzu of Su Shi & Shin Chih-jyi	 | 	2	 | 	R3R4	 | 	HSSC204	 | 	Optional	 | 	GE_core3	 | 	-
10520GEC 160500	 | 	Selected Tzu of Su Shi & Shin Chih-jyi	 | 	2	 | 	R3R4	 | 	EDU 313	 | 	Optional	 | 	GE_core3	 | 	 - 
10510GE 164700	 | 	Selection from the Book of Changes	 | 	2	 | 	F3F4	 | 	HSSD301	 | 	Optional	 | 	GE_humanities	 | 	PhilosReligious
10520GE 164700	 | 	Selection from the Book of Changes	 | 	2	 | 	F3F4	 | 	HSSC509	 | 	Optional	 | 	GE_humanities	 | 	PhilosReligious
10520GE 165700	 | 	Selections from the Agama Sutra	 | 	2	 | 	R5R6	 | 	EDU 305	 | 	Optional	 | 	GE_humanities	 | 	PhilosReligious
10510GEC 160201	 | 	Selections from the Book of Odes	 | 	2	 | 	F7F8	 | 	EDU 313	 | 	Optional	 | 	GE_core3	 | 	-
10510GEC 160202	 | 	Selections from the Book of Odes	 | 	2	 | 	R7R8	 | 	ENG I 214	 | 	Optional	 | 	GE_core3	 | 	-
10520GEC 160201	 | 	Selections from the Book of Odes	 | 	2	 | 	R3R4	 | 	EDU 314	 | 	Optional	 | 	GE_core3	 | 	 - 
10520GEC 160202	 | 	Selections from the Book of Odes	 | 	2	 | 	R7R8	 | 	EDU 311	 | 	Optional	 | 	GE_core3	 | 	 - 
10510GEC 160100	 | 	Selections from the Poetry of Li Bai and Du Fu	 | 	2	 | 	R5R6	 | 	HSSC204	 | 	Optional	 | 	GE_core3	 | 	-
10520GEC 160100	 | 	Selections from the Poetry of Li Bai and Du Fu	 | 	2	 | 	R5R6	 | 	EDU 313	 | 	Optional	 | 	GE_core3	 | 	 - 
10510GEC 161000	 | 	Selections from the Records of Grand Historian	 | 	2	 | 	W3W4	 | 	HSSD202	 | 	Optional	 | 	GE_core3	 | 	-
10520GEC 161000	 | 	Selections from the Records of Grand Historian	 | 	3	 | 	T3T4Tn	 | 	DELTAB09	 | 	Optional	 | 	GE_core3	 | 	 - 
10510GEC 160700	 | 	Selections from the Three Kingdoms	 | 	2	 | 	T3T4	 | 	EDU 313	 | 	Optional	 | 	GE_core3	 | 	-
10520GEC 160700	 | 	Selections from the Three Kingdoms	 | 	2	 | 	F3F4	 | 	EDU 314	 | 	Optional	 | 	GE_core3	 | 	 - 
10510GEC 160600	 | 	Selections from the Tso Chuan	 | 	2	 | 	R7R8	 | 	HSSD202	 | 	Optional	 | 	GE_core3	 | 	-
10520GEC 160600	 | 	Selections from the Tso Chuan	 | 	2	 | 	R7R8	 | 	MXIC253	 | 	Optional	 | 	GE_core3	 | 	 - 
10520GEC 110800	 | 	Selections from the Xunzi	 | 	2	 | 	M3M4	 | 	EDU 311	 | 	Optional	 | 	GE_core1	 | 	 - 
10520GE 132800	 | 	Selective Readings for "The Chinese Mythology"	 | 	2	 | 	F7F8	 | 	EDU 309	 | 	Optional	 | 	GE_humanities	 | 	HumaneHistorical
10520GE 172400	 | 	Self Exploration and Family of Origin	 | 	2	 | 	R7R8	 | 	Counsel	 | 	Optional	 | 	GE_socialSciences	 | 	SPAEGS
10510GE 111400	 | 	Self Exploration and Growth	 | 	2	 | 	W3W4	 | 	Counsel	 | 	Optional	 | 	GE_socialSciences	 | 	SPAEGS
10520HSS 314000	 | 	Seminar on History of Taiwan	 | 	2	 | 	R3R4	 | 	HSSD201	 | 	Optional	 | 	GE_humanities	 | 	HumaneHistorical
10510GE 102600	 | 	Short Film Production	 | 	3	 | 	T7T8T9	 | 	EDU 305	 | 	Optional	 | 	GE_humanities	 | 	GeneralArt
10510GE 102200	 | 	Smart Engineering & Modern Science Engineering	 | 	2	 | 	M7M8	 | 	EDU 314	 | 	Optional	 | 	GE_naturalSciences	 | 	AppliedScience
10520GE 102200	 | 	Smart Engineering & Modern Science Engineering	 | 	2	 | 	M3M4	 | 	EDU 314	 | 	Optional	 | 	GE_naturalSciences	 | 	AppliedScience
10510GEC 140201	 | 	Social and cultural Analysis	 | 	3	 | 	T3T4Tn	 | 	EDU 211	 | 	Optional	 | 	GE_core4	 | 	-
10510GEC 140202	 | 	Social and cultural Analysis	 | 	3	 | 	W7W8W9	 | 	EDU 314	 | 	Optional	 | 	GE_core4	 | 	-
10520GEC 140201	 | 	Social and cultural Analysis	 | 	3	 | 	M7M8M9	 | 	EDU 211	 | 	Optional	 | 	GE_core4	 | 	 - 
10520GEC 140202	 | 	Social and cultural Analysis	 | 	3	 | 	T3T4Tn	 | 	EDU 211	 | 	Optional	 | 	GE_core4	 | 	 - 
10520GE 105400	 | 	Social Design for the Common Good	 | 	2	 | 	T3T4	 | 	EDU 311	 | 	Optional	 | 	GE_socialSciences	 | 	SPAEGS
10510HSS 350400	 | 	Societies and Cultures of Austronesian Taiwan	 | 	3	 | 	T7T8T9	 | 	HSSC205	 | 	Optional	 | 	GE_socialSciences	 | 	SPAEGS
10520HSS 350300	 | 	Society and Culture of Han Chinese in Taiwan	 | 	3	 | 	R3R4Rn	 | 	HSSC205	 | 	Optional	 | 	GE_socialSciences	 | 	SPAEGS
10510TE 203100	 | 	Sociology of Education	 | 	2	 | 	W5W6	 | 	EDU 307	 | 	Optional	 | 	GE_socialSciences	 | 	SPAEGS
10510HSS 343400	 | 	Sociology of Rock	 | 	3	 | 	M7M8M9	 | 	EDU 310	 | 	Optional	 | 	GE_socialSciences	 | 	SPAEGS
10510GE 153700	 | 	Study Buddhist Sutra -- Prajna Series	 | 	2	 | 	W7W8	 | 	EDU 313	 | 	Optional	 | 	GE_humanities	 | 	PhilosReligious
10520GE 109800	 | 	Taiwanese / Tai-gimovie, drama and Literature	 | 	2	 | 	M7M8	 | 	GEN II201	 | 	Optional	 | 	GE_humanities	 | 	HumaneHistorical
10510GE 126600	 | 	Taiwanese Art and Local Culture	 | 	3	 | 	F5F6F7	 | 	EDU 305	 | 	Optional	 | 	GE_humanities	 | 	GeneralArt
10510GE 118600	 | 	Taiwanese Folk Songs and Culture	 | 	2	 | 	R5R6	 | 	EDU 313	 | 	Optional	 | 	GE_humanities	 | 	GeneralArt
10520GE 118600	 | 	Taiwanese Folk Songs and Culture	 | 	2	 | 	R5R6	 | 	EDU 310	 | 	Optional	 | 	GE_humanities	 | 	GeneralArt
10510GE 130500	 | 	Television Production	 | 	3	 | 	F5F6F7	 | 	EDU 314	 | 	Optional	 | 	GE_socialSciences	 | 	MIE
10520GE 130500	 | 	Television Production	 | 	3	 | 	F5F6F7	 | 	EDU 314	 | 	Optional	 | 	GE_socialSciences	 | 	MIE
10520HSS 290100	 | 	The appreciation and exercise of Modern Prose	 | 	3	 | 	M3M4Mn	 | 	HSSC205	 | 	Optional	 | 	GE_humanities	 | 	HumaneHistorical
10520GE 161600	 | 	The Art and Science of Chinese Ceramics	 | 	2	 | 	R7R8	 | 	EDU 314	 | 	Optional	 | 	GE_humanities	 | 	GeneralArt
10520HSS 302100	 | 	The Basic of Screenwriting	 | 	3	 | 	T7T8T9	 | 	EDU 211	 | 	Optional	 | 	GE_humanities	 | 	GeneralArt
10520GEC 130800	 | 	The Canon of Art: Selected Masterpieces of Western Art	 | 	3	 | 	R7R8R9	 | 	EDU 313	 | 	Optional	 | 	GE_core3	 | 	 - 
10510GE 145300	 | 	The Development of the Cross-Strait Relations and Policy	 | 	3	 | 	W5W6W7	 | 	EDU 211	 | 	Optional	 | 	GE_socialSciences	 | 	LawPolitics
10520GE 145300	 | 	The Development of the Cross-Strait Relations and Policy	 | 	3	 | 	W5W6W7	 | 	EDU 313	 | 	Optional	 | 	GE_socialSciences	 | 	LawPolitics
10510GE 136600	 | 	The dialogue between modern media and classical novel	 | 	2	 | 	M1M2	 | 	EDU 313	 | 	Optional	 | 	GE_humanities	 | 	GeneralArt
10510HIS 260500	 | 	The German History	 | 	2	 | 	W3W4	 | 	MXIC253	 | 	Optional	 | 	GE_humanities	 | 	HumaneHistorical
10520HIS 260500	 | 	The German History	 | 	2	 | 	W3W4	 | 	HSSC411	 | 	Optional	 | 	GE_humanities	 | 	HumaneHistorical
10510HIS 233500	 | 	The Historiography of Tzu-chih t'ung-chien: Narratives of the Collapse and Split of Han Dynasty	 | 	2	 | 	W3W4	 | 	EDU 305	 | 	Optional	 | 	GE_core6	 | 	-
10510HSS 311900	 | 	The History of People's Republic of China	 | 	3	 | 	T7T8T9	 | 	HSSC204	 | 	Optional	 | 	GE_humanities	 | 	HumaneHistorical
10510HIS 240200	 | 	The History of Taiwan Culture	 | 	2	 | 	F1F2	 | 	EDU 311	 | 	Optional	 | 	GE_humanities	 | 	HumaneHistorical
10520HIS 240200	 | 	The History of Taiwan Culture	 | 	2	 | 	F1F2	 | 	EDU 311	 | 	Optional	 | 	GE_humanities	 | 	HumaneHistorical
10510HSS 290000	 | 	The History of Taiwanese Literature	 | 	3	 | 	W3W4Wn	 | 	HSSC204	 | 	Optional	 | 	GE_humanities	 | 	HumaneHistorical
10510GE 101300	 | 	The Interrelation between Religion and Politics in East Asia	 | 	2	 | 	R5R6	 | 	EDU 311	 | 	Optional	 | 	GE_socialSciences	 | 	LawPolitics
10520GE 101300	 | 	The Interrelation between Religion and Politics in East Asia	 | 	2	 | 	W5W6	 | 	EDU 309	 | 	Optional	 | 	GE_socialSciences	 | 	LawPolitics
10510GE 184200	 | 	The Introduction of Big Data	 | 	3	 | 	WnW5W6	 | 	DELTA109	 | 	Optional	 | 	GE_naturalSciences	 | 	SciTechSociety
10520GE 184200	 | 	The Introduction of Big Data	 | 	3	 | 	F7F8F9	 | 	EDU 310	 | 	Optional	 | 	GE_naturalSciences	 | 	SciTechSociety
10520HSS 345400	 | 	The issues of food and agriculture in contemporary Taiwan	 | 	3	 | 	R7R8R9	 | 	HSSC205	 | 	Optional	 | 	GE_socialSciences	 | 	SPAEGS
10510GE 171400	 | 	The Making of Popular Music in Taiwan Social Movement	 | 	2	 | 	M7M8	 | 	EDU 305	 | 	Optional	 | 	GE_socialSciences	 | 	SPAEGS
10520GE 171400	 | 	The Making of Popular Music in Taiwan Social Movement	 | 	2	 | 	M7M8	 | 	GEN II108	 | 	Optional	 | 	GE_socialSciences	 | 	SPAEGS
10510GE 163700	 | 	The Philosophy of Life in Zhuangzi	 | 	2	 | 	T7T8	 | 	GEN II105	 | 	Optional	 | 	GE_humanities	 | 	PhilosReligious
10520GE 163700	 | 	The Philosophy of Life in Zhuangzi	 | 	2	 | 	T3T4	 | 	EDU 313	 | 	Optional	 | 	GE_humanities	 | 	PhilosReligious
10510GEC 150100	 | 	The Scientific Revolution	 | 	3	 | 	M2M3M4	 | 	EDU 311	 | 	Optional	 | 	GE_core5	 | 	-
10520GEC 150101	 | 	The Scientific Revolution	 | 	3	 | 	M2M3M4	 | 	EDU 310	 | 	Optional	 | 	GE_core5	 | 	 - 
10520GEC 150102	 | 	The Scientific Revolution	 | 	3	 | 	F6F7F8	 | 	EDU 311	 | 	Optional	 | 	GE_core5	 | 	 - 
10510GEC 160300	 | 	The selected readings of Lun Yu and Men Zu	 | 	2	 | 	T5T6	 | 	GEN II105	 | 	Optional	 | 	GE_core1	 | 	-
10520GEC 160300	 | 	The selected readings of Lun Yu and Men Zu	 | 	2	 | 	T5T6	 | 	EDU 313	 | 	Optional	 | 	GE_core1	 | 	 - 
10520GEC 160302	 | 	The selected readings of Lun Yu and Men Zu	 | 	2	 | 	T3T4	 | 	ESS 406	 | 	Optional	 | 	GE_core1	 | 	 - 
10510GEC 161200	 | 	The selected readings of Zhuang Zi	 | 	2	 | 	T1T2	 | 	EDU 310	 | 	Optional	 | 	GE_core1	 | 	-
10520GEC 161200	 | 	The selected readings of Zhuang Zi	 | 	2	 | 	T1T2	 | 	EDU 309	 | 	Optional	 | 	GE_core1	 | 	 - 
10510GE 141300	 | 	The Theory and Practice of Consumer Protection Law	 | 	2	 | 	W1W2	 | 	EDU 310	 | 	Optional	 | 	GE_socialSciences	 | 	LawPolitics
10520GE 141300	 | 	The Theory and Practice of Consumer Protection Law	 | 	2	 | 	T5T6	 | 	EDU 311	 | 	Optional	 | 	GE_socialSciences	 | 	LawPolitics
10510HSS 211700	 | 	The World History of Trade Goods	 | 	3	 | 	T7T8T9	 | 	HSSC404	 | 	Optional	 | 	GE_humanities	 | 	HumaneHistorical
10510HSS 372500	 | 	Thriller Fictions, Films and Gender	 | 	3	 | 	M7M8M9	 | 	HSSD202	 | 	Optional	 | 	GE_humanities	 | 	HumaneHistorical
