10520PE 112010	 | 	Weight Training	 |	0	 | 	M7M8	 | 	PEC retraining room	 | 	Optional	 | 	 - 	 | 	Strength
10520PE 206005	 | 	Weight Training	 |	0	 | 	M3M4	 | 	PEC retraining room	 | 	Optional	 | 	 - 	 | 	Strength
10520PE 206009	 | 	Weight Training	 |	0	 | 	W1W2	 | 	PEC retraining room	 | 	Optional	 | 	 - 	 | 	Strength
10520PE 206014	 | 	Weight Training	 |	0	 | 	T3T4	 | 	PEC retraining room	 | 	Optional	 | 	 - 	 | 	Strength
10520PE 206016	 | 	Weight Training	 |	0	 | 	W3W4	 | 	PEC retraining room	 | 	Optional	 | 	 - 	 | 	Strength
10520PE 206026	 | 	Weight Training	 |	0	 | 	T5T6	 | 	PEC retraining room	 | 	Optional	 | 	 - 	 | 	Strength
10520PE 206037	 | 	Weight Training	 |	0	 | 	T7T8	 | 	PEC retraining room	 | 	Optional	 | 	 - 	 | 	Strength
10520PE 206052	 | 	Weight Training	 |	0	 | 	W5W6	 | 	PEC retraining room	 | 	Optional	 | 	 - 	 | 	Strength
10520PE 206059	 | 	Weight Training	 |	0	 | 	W7W8	 | 	PEC retraining room	 | 	Optional	 | 	 - 	 | 	Strength
10510PE 205021	 | 	Yoga	 |	0	 | 	T5T6	 | 	PEC Alumni PE Museum	 | 	Optional	 | 	 - 	 | 	StretchRelax
10510PE 205033	 | 	Yoga	 |	0	 | 	T7T8	 | 	PEC Alumni PE Museum	 | 	Optional	 | 	 - 	 | 	StretchRelax
10520PE 206019	 | 	Yoga(advance)	 |	0	 | 	T3T4	 | 	PEC Alumni PE Museum	 | 	Optional	 | 	 - 	 | 	StretchRelax
10520PE 206027	 | 	Yoga(basic)	 |	0	 | 	T5T6	 | 	PEC Alumni PE Museum	 | 	Optional	 | 	 - 	 | 	StretchRelax
10520PE 206038	 | 	Yoga(basic)	 |	0	 | 	T7T8	 | 	PEC Alumni PE Museum	 | 	Optional	 | 	 - 	 | 	StretchRelax
10510PE 205063	 | 	Yogalates	 |	0	 | 	R1R2	 | 	PEC Alumni PE Museum	 | 	Optional	 | 	 - 	 | 	StretchRelax
10510PE 205066	 | 	Yogalates	 |	0	 | 	R3R4	 | 	PEC Alumni PE Museum	 | 	Optional	 | 	 - 	 | 	StretchRelax
10520PE 206062	 | 	Yogalates	 |	0	 | 	R1R2	 | 	PEC Alumni PE Museum	 | 	Optional	 | 	 - 	 | 	StretchRelax
10520PE 206065	 | 	Yogalates	 |	0	 | 	R3R4	 | 	PEC Alumni PE Museum	 | 	Optional	 | 	 - 	 | 	StretchRelax
10520PE XXXXX	 | 	END	 | 	0	 | 	 - 	 | 	 - 	 | 	 - 	 | 	 - 	 | 	 - 
